,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
520,DougFitchett,Opinions are mine and don't reflect those of Blizzard Entertainment. Tweets are composed for free in a personal capacity. Links/RTs are not endorsements.,,537,58,2078,0,This has to be the strangest #nosmoking sign I've ever seen. Is the elephant smoking his tusks? Does he have the wo… https://t.co/wuJ0SJqCDB,['nosmoking']
521,Fj1qcJdJOZGwKns,,,1736,283,108486,0,"しばらくあおさあります

#あおさ

#吉祥寺アルバイト募集中 #スタッフ募集中 #オトナ女子大歓迎  #終電遅い方希望
#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood… https://t.co/eVlA74XU7m","['あおさ', '吉祥寺アルバイト募集中', 'スタッフ募集中', 'オトナ女子大歓迎', '終電遅い方希望', 'バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島']"
522,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,1,"しばらくあおさあります

#あおさ

#吉祥寺アルバイト募集中 #スタッフ募集中 #オトナ女子大歓迎  #終電遅い方希望
#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood… https://t.co/eVlA74XU7m","['あおさ', '吉祥寺アルバイト募集中', 'スタッフ募集中', 'オトナ女子大歓迎', '終電遅い方希望', 'バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood']"
523,smart_pod,invest in 💯 X,,544,748,3048,1,$Lexx can help the #nosmoking #novaping through safe edibles via #Dehydratech technology by @LexariaBioCorp https://t.co/2Ua95zsjlb,"['nosmoking', 'novaping', 'Dehydratech']"
524,rhonmhon8,Alright! Where was I? Old hippie #Resist Pagan in a pop culture world Music Animals and Fn’ politics #NoMoreWar #FuckTheGOP,Colorado ,5001,4217,191387,0,So I’ve added nearly 6 years to my life.... but now as a fat person.  🤷‍♀️😭🤬😤 #NoSmoking #QuitSmoking #NonSmoker… https://t.co/lYKenTt4uP,"['NoSmoking', 'QuitSmoking', 'NonSmoker', 'WeightGain']"
525,lizfinch,#RockNRollJunkie #Foodie #Travel #Photography #Peace #Love #Humanity #Charity #FBR #Blue #Resist #noDMs,,4784,4104,16237,1,So I’ve added nearly 6 years to my life.... but now as a fat person.  🤷‍♀️😭🤬😤 #NoSmoking #QuitSmoking #NonSmoker… https://t.co/lYKenTt4uP,"['NoSmoking', 'QuitSmoking', 'NonSmoker']"
526,Fenster_zum_Hof,"Dies und das. Regentage. Feministin. Hausmeisterin. Wütend. Kaffee. Bücher.
Nazis raus versteht sich.",she/sie,251,77,5312,0,"Dirty detective 🕵️‍♀️
#cardboard #coat #trench #shadowology #litter #keepitclean #illustration #drawing #filmnoir… https://t.co/Q9seheryRt","['cardboard', 'coat', 'trench', 'shadowology', 'litter', 'keepitclean', 'illustration', 'drawing', 'filmnoir', 'nosmoking']"
527,AffanDenz,,,139,34,241,0,😍✌️✌🏽#nosmoking ✌🏾✌🏿😍 https://t.co/LTZkosP6X4,['nosmoking']
528,bhishek22,,,3,0,63,0,No smoking day is celebrated on second Wednesday of March annually. The day is designed as a time to reach out to o… https://t.co/ixBpu9e8QK,[]
529,ManojgopiSakthi,Never follow me because you don't know where I'm going.," Bengaluru, Karnataka, India",37,72,287,0,#NoSmoking #India https://t.co/VPsGXbmSGN,"['NoSmoking', 'India']"
530,UKECIGSTORE,UK's Online vape supplier + 9 E-cigarette and E-liquid Retail stores across London. 18+ Only. #UKECIGSTORE,"London, England",1222,7685,8245,0,"Comment Below👇👀

#vape #vaping #vapelife #vapeporn #vapecommunity #coils #vapeallday #socialvapers #eliquid… https://t.co/RBDC1wKVwO","['vape', 'vaping', 'vapelife', 'vapeporn', 'vapecommunity', 'coils', 'vapeallday', 'socialvapers', 'eliquid']"
531,AbdulDBest3,"Agricultural Engineering🎓| General Agriculture 📒🖋️| Peace promoter
|Photographer|Working tirelessly to promote ☮️","Borno, Nigeria",51,66,505,0,"Pictures speaks a thousand words. 
#NoSmoking https://t.co/yKOjts8RHZ",['NoSmoking']
532,MI_Alooma,Sabr is virtue | Celebrating life | Advocating Skills | 🌴Founder @alooma_ctr,"Maiduguri, Nigeria",1799,2785,14815,0,"Pictures speaks a thousand words. 
#NoSmoking https://t.co/yKOjts8RHZ",['NoSmoking']
533,BritsliveJavea,,"Javea, Spain",51,31,63,0,‘CLOSURE THREAT’ as #CostaBlanca bar customers are told to follow rules like ‘#nosmoking’ to avoid fresh COVID shut… https://t.co/VXTBoPMvCJ,"['CostaBlanca', 'nosmoking']"
534,JaswantKmwt,,,31,2,59,0,"Hey, Listen! What is our superhero Jiaan saying❓
No Smoking Message by kid.
#NoSmoking
@drharshvardhan @DrHVoffice… https://t.co/j5wJiAWZzZ",['NoSmoking']
535,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,#dejardefumar #noaltabaco #nofumar #tabaco #cigarrillo #fumarmata #quitsmoking #nosmoking #dontsmoking… https://t.co/G13sipxnaz,"['dejardefumar', 'noaltabaco', 'nofumar', 'tabaco', 'cigarrillo', 'fumarmata', 'quitsmoking', 'nosmoking', 'dontsmoking', 'nocigarettes']"
536,pero_kmedices,,"Sevilla, España",6,1,185,2,#dejardefumar #noaltabaco #nofumar #tabaco #cigarrillo #fumarmata #quitsmoking #nosmoking #dontsmoking… https://t.co/G13sipxnaz,"['dejardefumar', 'noaltabaco', 'nofumar', 'tabaco', 'cigarrillo', 'fumarmata', 'quitsmoking', 'nosmoking', 'dontsmoking']"
537,AbbaKashim,With Hardship Comes Ease. Arsenal. proudly muslim,  Abuja ,1609,1491,36510,0,"Pictures speaks a thousand words. 
#NoSmoking https://t.co/yKOjts8RHZ",['NoSmoking']
538,__wobi,An Agriculturist🌾🌴 Simple life,,317,1305,3889,0,"Pictures speaks a thousand words. 
#NoSmoking https://t.co/yKOjts8RHZ",['NoSmoking']
539,MusaGwary,Media Consultant | Storyteller |Documentary Producer | @equalaccessnig fellow |TA @NatGeo photocamp | PM @codevhub1,"Maiduguri, Nigeria",1047,2906,5574,4,"Pictures speaks a thousand words. 
#NoSmoking https://t.co/yKOjts8RHZ",['NoSmoking']
540,Raman60145000,"INDIA 🇮🇳 POST.. 
Government Havey Duty
(BARNALA)","Ludhiana, India",157,114,27296,0,"#NoSmoking spread awareness  everywhere, it's so injurious  for health@Gurmeetramrahim ,our beloved  guru ji teach… https://t.co/XtktRn3LC9",['NoSmoking']
541,Solitude_twt_,"I’am sorry I wasn’t part of your past, can I make it up by being in your future. Purple you, @BTS_twt!",,90,81,13920,0,"1,2 triệu người trên toàn cầu tử vong mỗi năm do hít khói thuốc lá thụ động, trong đó có 6.000 người Việt, chủ yếu… https://t.co/BFHZJBAIv6",[]
542,riojuliants,,,7,5,15,0,"Tips cara buat berenti/mengurangin rokok
Simple
(Makan permen karet)
.
.
#nosmoking #smoking #mengurangirokok… https://t.co/lOUcUVckJO","['nosmoking', 'smoking', 'mengurangirokok']"
543,AniKshirsagar,MH-15 & MH-16,"Ahmednagar, Maharashtra",1104,661,15385,0,#strongMan ✊ कोरोना विषाणू हा नाक तोंडाद्वारे शरीरात जातो हे कळताच देशी स्ट्रॉंगमॅन यांनी त्या विषाणूला तोंडात बिडी… https://t.co/MMRa3jYZXJ,['strongMan']
544,ewangunn,"Senior Global Brand Ambassador – Diageo Scotch Whiskies. Must be 18+ to follow, don’t share with under 18’s. Drink Responsibly. Opinions are mine.","Inverness, Scotland",3053,7450,5474,0,Very good advice at #Cragganmore #Distillery #iwork4diageo #nosmoking https://t.co/18V8vQgRMf,"['Cragganmore', 'Distillery', 'iwork4diageo', 'nosmoking']"
545,costablancaop,"We aim to be the best newspaper in the #CostaBlanca, and we want your stories. 
 
Email newsdesk@theolivepress.es or by phone 951 273 575 / 691 831 399","Alicante, Spain",370,427,3279,1,‘CLOSURE THREAT’ as #CostaBlanca bar customers are told to follow rules like ‘#nosmoking’ to avoid fresh COVID shut… https://t.co/VXTBoPMvCJ,"['CostaBlanca', 'nosmoking']"
546,olivepress,The original and only English-language investigative #newspaper in #Andalucia and #Spain,"Malaga, Spain",1311,9448,33881,0,‘CLOSURE THREAT’ as #CostaBlanca bar customers are told to follow rules like ‘#nosmoking’ to avoid fresh COVID shut… https://t.co/4fKcePYbZs,"['CostaBlanca', 'nosmoking']"
547,Traf_40,Ma on a mission to help my boys become awesome men. Food and Emoji lover 😬💃👑🍾,South Australia,533,131,6777,0,"No Smoking, Buddy. #gertrudestreet #melbourne #NoSmoking 🚭 @ The Catfish https://t.co/wh6vn6n7Iz","['gertrudestreet', 'melbourne', 'NoSmoking']"
548,MStill622,🇲🇾💙🇰🇷💯🌈🤙,,167,1,731,0,"Daddy promise no more smoking - LIE! 🤙😂🚬, 🚭🌈
p/s : Puetri Nur Nana is her adeq's name 😅
#daddytipu… https://t.co/csix8qSyCC",['daddytipu']
549,Pput_Chu,🌾🌾🌾🌾~)---)후 =ㅇ(---(🌾🌾🌾🌾,겜계겸 일상계 / 겜 이거저거함 / 이별은 블락 ,451,452,207249,0,"Winter is almost over the hump 🐪
#laststraw #camelsback #objectart #tree #two #one #dromedary #camel #nosmoking… https://t.co/Xe34OS1Hvs","['laststraw', 'camelsback', 'objectart', 'tree', 'two', 'one', 'dromedary', 'camel', 'nosmoking', 'shadowology']"
550,yaho_vereu,"앞계정/FF14 우라코테, 자캐/타장르O/물생활 함/알티폭발/정리는 블언블or블락으로
사담/수위계 성인한정 yaho_ero19",,332,268,89281,0,"Winter is almost over the hump 🐪
#laststraw #camelsback #objectart #tree #two #one #dromedary #camel #nosmoking… https://t.co/Xe34OS1Hvs","['laststraw', 'camelsback', 'objectart', 'tree', 'two', 'one', 'dromedary', 'camel', 'nosmoking', 'shadowology']"
551,vtvdigitalnews,"Xem tin tức nhanh nhất, chính xác nhất tại http://vtv.vn và ứng dụng VTVGo","43 Nguyễn Chí Thanh, Hà Nội",40,2437,2250,1,"1,2 triệu người trên toàn cầu tử vong mỗi năm do hít khói thuốc lá thụ động, trong đó có 6.000 người Việt, chủ yếu… https://t.co/BFHZJBAIv6",[]
552,fumi_ogouji,愛犬ちわわのマロンと一生懸命生きてます♪ 趣味：読書、キャンプ、ドライブ、野外料理、散歩♪、写真、温泉めぐり、旅行、皿洗、掃除、洗濯、睡眠ﾟ+｡::ﾟ｡:.ﾟ仕事はコンサルタントです。専門は地質工学、物質移動解析とシミュレーション。資格は測量士、地質調査技士、技術士（応用理学と環境部門）、環境計量士。,太陽系-地球-日本-東京(時々、岡山),1981,2232,23041,0,"今週の営業時間のお知らせ

火-金                    18-21
土          ランチ   12-15
                               15-21
日月おやすみ

テイクア… https://t.co/KGF01j18FV",[]
553,globalhealthbot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about global health #globalhealth and health education to improve health around the world,,1,633,38126,0,"Despite no smoking laws in surrounding beach cities &amp; parks, #TheOC BoS has failed to enact #nosmoking laws for cou… https://t.co/R9qoMeuMTE","['TheOC', 'nosmoking']"
554,CarrieHKelly,Not ashamed of being white. Activist who tweets: environment; food; oceans; science; exercise; non-smoker's rights; bird-watching; movies. My Tweets are my own!,"Dana Point, CA USA",669,715,60419,1,"Despite no smoking laws in surrounding beach cities &amp; parks, #TheOC BoS has failed to enact #nosmoking laws for cou… https://t.co/R9qoMeuMTE","['TheOC', 'nosmoking']"
555,AthosErasmus,"Anticorreísta y derivados, si me sigue le sigo.","Quito, Ecuador",2820,1964,44253,0,"Winter is almost over the hump 🐪
#laststraw #camelsback #objectart #tree #two #one #dromedary #camel #nosmoking… https://t.co/Xe34OS1Hvs","['laststraw', 'camelsback', 'objectart', 'tree', 'two', 'one', 'dromedary', 'camel', 'nosmoking', 'shadowology']"
556,StasDronov,🤍☦🇷🇺,"Novosibirsk, Russia",0,35,1648,0,"NO SMOKING 🚭
#nosmoking #fightagainstsmoking #healthcare #hygiene #healthylifestyle https://t.co/mWeCZJs1H6","['nosmoking', 'fightagainstsmoking', 'healthcare', 'hygiene', 'healthylifestyle']"
557,real__ryu,변사탕♡︎로이팍 ⸜(๑⃙⃘'ᗜ'๑⃙⃘)⸝ | bookworm.ᐟ.ᐟ ♡คุณเจ๋ง | คุณรสิน♡,♡614♡,742,308,154588,0,"Winter is almost over the hump 🐪
#laststraw #camelsback #objectart #tree #two #one #dromedary #camel #nosmoking… https://t.co/Xe34OS1Hvs","['laststraw', 'camelsback', 'objectart', 'tree', 'two', 'one', 'dromedary', 'camel', 'nosmoking', 'shadowology']"
558,WeedsRainman,"iGame/iRap/iLive/iLove 
Nolimits in life ☆ Believe in Yourself 
DreamBelieveAchieve ☆
insta : Belgyptian 

psn : WeedsRainman

#TFDG #BelGyptian",Belgium ( for now ) ^^,682,515,4459,0,#PSBlog  #PSshare  #WRGaming #reddead #ReddeadOnline #nosmoking https://t.co/wPuioJXlC5,"['PSBlog', 'PSshare', 'WRGaming', 'reddead', 'ReddeadOnline', 'nosmoking']"
559,Internet_Eyes,"We track prices on Internet Eyes and currently scanning thousands of discounts to bring you the best deals in the UK
http://interneteyes.co.uk/?ref=pr",UK,24,76,18297,0,"It's over, the end is here! CLOSED SATURDAY
#happy #weekend #wemadeit #stockup #closedsaturday #shop #local… https://t.co/v4olZWk0gV","['happy', 'weekend', 'wemadeit', 'stockup', 'closedsaturday', 'shop', 'local']"
560,NetLawman,Retailer of legal document templates. Strong advocate of use of plain English in law.,UK,3158,3148,6597,0,A comprehensive no smoking policy document template that helps your organisation to comply with health and safety l… https://t.co/frl20Z7E2O,[]
561,faceme5002,,,0,0,87,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
562,uruj100,,,102,32,664,0,"Allah says in Quran - 2:195
""And do not throw yourself into destruction with your own hands""

#NoSmokingDay… https://t.co/bnSBWULPOa","['NoSmokingDay', 'NoSmoking']"
563,earasdasd,,,516,9,498,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
564,UKECIGSTORE,UK's Online vape supplier + 9 E-cigarette and E-liquid Retail stores across London. 18+ Only. #UKECIGSTORE,"London, England",1222,7685,8245,0,"Comment Below👇👀

#vape #vaping #vapelife #vapeporn #vapecommunity #coils #vapeallday #socialvapers #eliquid… https://t.co/Cz39g6yZ3N","['vape', 'vaping', 'vapelife', 'vapeporn', 'vapecommunity', 'coils', 'vapeallday', 'socialvapers', 'eliquid']"
565,carlosmorenoba6,"persona agradable, simpática y con carácter",,311,5,279,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
566,Muzafar50771451,....................,,10,40,128,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
567,walidta17742064,walid from morroco,,617,10,442,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
568,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"スタッフS
今日はトーマス！！

#機関車トーマス

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏 #吉祥寺居酒屋 #地方発送 https://t.co/TntUVFVkdf","['機関車トーマス', 'バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏', '吉祥寺居酒屋', '地方発送']"
569,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"スタッフS
今日はトーマス！！

#機関車トーマス

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏 #吉祥寺居酒屋 #地方発送 https://t.co/CawKO2Vwfz","['機関車トーマス', 'バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏', '吉祥寺居酒屋', '地方発送']"
570,semi22463699,,,23,1,404,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
571,kerimyl29521674,kurda akıl güneş doğana kadar lazımdır.,,201,2,175,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
572,AgroHema,كاتب ومؤلف قصص رعب,,1406,30,1456,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
573,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"姉さん来てるで

ただいま店内3名さまいらっしゃいます！じゃんじゃんいらしてください！オハナ14席です！
#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島… https://t.co/l7xgRAjDX9","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島']"
574,Pakista64653146,,,2264,11,134,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
575,Annonym74160005,,,621,7,397,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
576,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"良い風が吹いております！

お客様お待ちしております‼️‼️

お二階へどうぞ！

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking… https://t.co/Eo8aS768pj","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking']"
577,Armando34621585,,,1179,17,778,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
578,MedKebabti,,Algeria,144,12,129,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
579,AMMARFAWZI7,,,330,3,51,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
580,baccha_kuttar,Zombie junkie. Friendly music practitioner. Creator. Organizer. Amateur reader. Tv maven. Problem solver.,,0,14,4298,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
581,Kadir98898814,,,166,1,743,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
582,nocontextvalue,Paranızın hakkıyla harcayın,,273,67,65,0,smoking is injurious to health and causes terrible diseases #nosmoking #quitsmoking quit the habit of smoking for h… https://t.co/hO5D4rGxeY,"['nosmoking', 'quitsmoking']"
583,chanvia_31,s15 silvia / L700s mira / accel world / ドリフト,blue tears号,452,463,9355,0,"外撮りと車載。
#nissan #silvia #s15 #sr20det #skyline #r34 #er34 #toyota #jzx100 #mark2 #cresta #1jz #drift #nosmoking… https://t.co/sXXTr8qd07","['nissan', 'silvia', 's15', 'sr20det', 'skyline', 'r34', 'er34', 'toyota', 'jzx100', 'mark2', 'cresta', '1jz', 'drift', 'nosmoking']"
584,pero_kmedices,,"Sevilla, España",6,1,185,0,#dejardefumar #noaltabaco #nofumar #tabaco #cigarrillo #fumarmata #quitsmoking #nosmoking #dontsmoking… https://t.co/HjlBLErGhO,"['dejardefumar', 'noaltabaco', 'nofumar', 'tabaco', 'cigarrillo', 'fumarmata', 'quitsmoking', 'nosmoking', 'dontsmoking']"
585,dcblkptym50,"Hi! Handsome U are one good looking Muh'Fukka !!! ... I love Men with Dicks, Salt and Pepper Gray Facial/ Body Hair, and who smoke Cigarettes! #BBBH","Washington, D.C.",4465,1218,69200,0,#nosmoking #smoking #leather #urban #marlboro #dangle https://t.co/vdfEkStgnd,"['nosmoking', 'smoking', 'leather', 'urban', 'marlboro', 'dangle']"
586,wellnesshelpcl1,"Promoting Healthy life since 2013, We believe that Medication is not the solution and we have been proving it with our results.",,0,0,9,0,"Smoking is something that is unknowingly addictive and it starts killing you with the very first drag.
Don't be dra… https://t.co/XlgG8GoHbo",[]
587,gfUhCDw2HYrGApT,"""No one is my friend or enemy_Till I consider as that"",~
I know who I am ',~
I know what I am doing ',~
Respect elder's,~
Give and Take Respect'.~",,15,0,1,0,"#nosmoking
#smokingkills

அமுதென நினைத்தென்னை உட்கொள்ளும் மானிடா  உன்னை எச்சரிக்கிறேன் "" அளவுக்கு மீறினால் அமுதமும்… https://t.co/OlgJS7rgT0","['nosmoking', 'smokingkills']"
588,juhan_john,Incoming Postdoc at Yale School of Medicine @YaleMed @YalePsych | Statistical methodologies of longitudinal research in substance use | RT≠Endorsement.,"Gainesville, FL",415,763,1286,0,"Remove vapes, e-cigs, and spare batteries including power banks from luggage checked at the gate. These are only al… https://t.co/hrO9r7ORJa",[]
589,iamps01,Rural dental clinic Base Center in-charge @hasnaaindia #RuralDentist #Hasnaa #RuralDentalClinicsofIndia,"Gursahaiganj, India",168,58,2367,0,Bringing the change starts from nurturing the roots.@hasnaaindia has taken the initiative to educate the future gen… https://t.co/0w0Q1a1c2b,[]
590,HereIAm65094900,Trump2020 #MAGA,,4232,4148,261067,0,"Remove vapes, e-cigs, and spare batteries including power banks from luggage checked at the gate. These are only al… https://t.co/hrO9r7ORJa",[]
591,friveraana,,,760,68,5835,0,"Remove vapes, e-cigs, and spare batteries including power banks from luggage checked at the gate. These are only al… https://t.co/hrO9r7ORJa",[]
592,RecteRepublica,http://stream.zeno.fm/bzyvq55suzzuv,"Rio de Janeiro, Brasil",1585,310,11393,0,"Remove vapes, e-cigs, and spare batteries including power banks from luggage checked at the gate. These are only al… https://t.co/hrO9r7ORJa",[]
593,FDATobacco,Committed to ensuring a healthier life for every family. News & updates from FDA Center for Tobacco Products. Privacy Policy - http://www.fda.gov/privacy,"Silver Spring, MD",309,42779,10411,0,"Remove vapes, e-cigs, and spare batteries including power banks from luggage checked at the gate. These are only al… https://t.co/hrO9r7ORJa",[]
594,LEGENDARY_VAPES,"Sebring's Best VAPE SHOP & Lounge, stop in and hangout with us, grab premium eliquids, newest products and best service around, 21+. 
863-201-7032","2936 U.S. 27 North Sebring, FL",174,102,441,1,"It's over, the end is here! CLOSED SATURDAY
#happy #weekend #wemadeit #stockup #closedsaturday #shop #local… https://t.co/v4olZWk0gV","['happy', 'weekend', 'wemadeit', 'stockup', 'closedsaturday', 'shop', 'local']"
595,CH_apoorv25,,,16,2,128,0,"Even the darkest Night will end 💙

Hope for the sunshine ☀️
.
.
.
#bhent #India #believe #Hope #sunshine… https://t.co/RSQHlngL2F","['bhent', 'India', 'believe', 'Hope', 'sunshine', 'wednesdaythought']"
596,SaakshaTv,"This is Saaksha TV 
Accurate - clear - direct - objective
A daily news fair in the internet courtyard by professional journalists.",Bengaluru,19,102,13548,0,"ಧೂಮಪಾನ ನಿಷೇಧ ಜಾಹೀರಾತಿನಲ್ಲಿ ಕಾಣಿಸಿಕೊಂಡಿದ್ದ ಬಾಲಕಿ ಈಗ ಕನ್ನಡ ಸಿನಿಮಾದ ನಾಯಕಿ..!

#nosmoking #smokingadvertisement… https://t.co/DTRNC9JIdC","['nosmoking', 'smokingadvertisement']"
597,dareyame,2005年。当時33歳の私が「お友だちが来たら外食に困らない楽しい吉祥寺だけど、ひとりの時におひたしやお味噌汁を食べられるお店がないなぁ」と思い、バーオハナを作りました。パパッと友人と集まれなくなった30歳以上の働き盛りの独身の方、共働きのご夫婦、自炊の息抜きに寄れる居酒屋です！全面禁煙です♬,東京都武蔵野市吉祥寺本町(吉祥寺駅東口から徒歩1分)日月休み,4480,3189,192297,0,"おふたりさまおみえ！＼(^o^)／＼(^o^)／

#バーオハナ #鶏たたき #ひとりで飲める #リツイ大歓迎 #テイクアウト大歓迎 #野菜 #Jfood #鹿児島 #nosmoking #ヨドバシ裏 #吉祥寺居酒屋 #地方発送 https://t.co/rM1P2jPDKq","['バーオハナ', '鶏たたき', 'ひとりで飲める', 'リツイ大歓迎', 'テイクアウト大歓迎', '野菜', 'Jfood', '鹿児島', 'nosmoking', 'ヨドバシ裏', '吉祥寺居酒屋', '地方発送']"
