,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
0,kaeru728,"SUSHIBOYS、INNOSENT in FORMAL、Attractions、Nulbarich、Suchmos、
SANABAGUN.、おとぎ話、UG、NBCP、ペト、宇田川別館バンド、セカイイチ、KING  GNU、ザ・おめでたズ、福永隼之介、
showmore、Ochunism、ラッキリ、",Osaka,1047,405,38263,0,"新しいライブ衣装！いつもありがとうございます😊

#ぽおるすみす #イノセン ＃イノセントインフォーマル #innosentinformal #fr2 #smokingkills https://t.co/WucBgwcIIG","['ぽおるすみす', 'イノセン', 'イノセントインフォーマル', 'innosentinformal', 'fr2', 'smokingkills']"
1,TerryDeanPepper,"Official account of http://www.pepper.consulting, the management consultancy helping companies build their business on Purpose. Founded in 2020.","Frankfurt, Germany",754,279,4432,0,"@NBCNews Are you sure, guys? They’ve only been around since 1924. #mentholban #smokingkills","['mentholban', 'smokingkills']"
2,ichi19770926,洋、邦問わずロック大好き！ グリーンカレー、担々麺にはまってます！,,1152,1144,9236,0,"新しいライブ衣装！いつもありがとうございます😊

#ぽおるすみす #イノセン ＃イノセントインフォーマル #innosentinformal #fr2 #smokingkills https://t.co/WucBgwcIIG","['ぽおるすみす', 'イノセン', 'イノセントインフォーマル', 'innosentinformal', 'fr2', 'smokingkills']"
3,DhruvKatyal8,Dhruv katyal #creator #believer #positive #entreprenuer,,47,0,10,0,"I think cigarette companies should be banned in India and smoking should become a crime, as this pandemic has taugh… https://t.co/AKuAf9RM1y",[]
4,Toshiccco,17 🇮🇩♀️ | 日本語勉強中 🇯🇵 | Band-core 🎸🥁🎤 | Illustrator/Artist 🎨🖌️ | Bye-Bye-Handの方程式 | INNOSENT in FORMAL | Memes | FB (@toshicco) | IG (@toshicccoo),"Sukabumi, Indonesia",2394,415,4920,0,"新しいライブ衣装！いつもありがとうございます😊

#ぽおるすみす #イノセン ＃イノセントインフォーマル #innosentinformal #fr2 #smokingkills https://t.co/WucBgwcIIG","['ぽおるすみす', 'イノセン', 'イノセントインフォーマル', 'innosentinformal', 'fr2', 'smokingkills']"
5,stone_usb,FALL OUT BOY→MWAM→打首獄門同好会/Xmas Eileen/THE GAME SHOP/イノセン/fcp/HNIB/ING/テンフィ/四星球/オフスプ/セクマシ/UZMK/レキシ/etc.../LOUDNESS/Underworld/...に涙する雑食系 🌱香草自家栽培中🏔そこそこ東北贔屓,生まれと育ちが江戸前寿司の民,785,705,96116,0,"新しいライブ衣装！いつもありがとうございます😊

#ぽおるすみす #イノセン ＃イノセントインフォーマル #innosentinformal #fr2 #smokingkills https://t.co/WucBgwcIIG","['ぽおるすみす', 'イノセン', 'イノセントインフォーマル', 'innosentinformal', 'fr2', 'smokingkills']"
6,innosent_info,カートゥーンバンド:イノセントインフォーマル #イノセン TVアニメ「池袋ウエストゲートパーク」EDテーマ＆ティザー曲担当「after song」「思うまま」「No.1」MV→ http://youtu.be/Ai1qSS5as24 楽曲はコチラ→ http://va.lnk.to/innosent2,,4084,5595,3199,6,"新しいライブ衣装！いつもありがとうございます😊

#ぽおるすみす #イノセン ＃イノセントインフォーマル #innosentinformal #fr2 #smokingkills https://t.co/WucBgwcIIG","['ぽおるすみす', 'イノセン', 'イノセントインフォーマル', 'innosentinformal', 'fr2', 'smokingkills']"
7,SimpleeKare,"Digital first healthcare company working to improve patient experience via clinics, home based services and digital channels.
#Bhubaneswar #Cuttack #Vizag","Bhubaneshwar, India",11,344,7613,0,"Don't Burn Your Life Away. Say No to Smoking and Yes to a Healthy Life. 

Smoking Kills. Quit Smoking Today.… https://t.co/C5gzUdaS3B",[]
8,arar_group,Assisting. Remarkable. Accomplishment. Results,"Lahore, Pakistan ",0,20,52,0,"𝗦𝗧⛔𝗣 𝗦𝗠🚫𝗞𝗜𝗡𝗚!

8 Millions people died  because of
𝑻𝒐𝒃𝒂𝒄𝒄𝒐 last year.

✴️Increasing tobacco taxes is the most effect… https://t.co/JSRx7pnyft",[]
9,cnurbanu__,,"İstanbul, Türkiye",162,98,1821,0,"Böğürtlenli ve mentollü böyle üflemeli bir şey var ya işte ondanım var artık, bugün beni hiçbir şey üzemez 🤭🤭 #smokingkills 😶",['smokingkills']
10,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"Lung cancer has become one of the most prevalent cancers. It has been mostly associated with smoking. 
For more det… https://t.co/Y2r3qKD9Pa",[]
11,CARF3,"Cancer Aid and Research Foundation
Is a registered medical NGO and non-profit Charitable Organization.",Mumbai,774,428,1223,1,"Lung cancer has become one of the most prevalent cancers. It has been mostly associated with smoking. 
For more det… https://t.co/Y2r3qKD9Pa",[]
12,nq9eRKXZN4si9xm,道路や側溝、河川敷にゴミや吸い殻を何故捨てるのか常識疑っちゃいます不法投棄する人達も断固として許せない！タバコの受動喫煙も許せない！日本の国土を汚すな環境破壊ダメゴミ持ち帰れ🚭🚯,,33,10,6358,0,"グッ〜ドジョブ！
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/2rTK0gvWZS","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
13,theChinesejimi,"Government, a word that etymologically means “to control”

- The Matrix Has You...

#vapingsaveslives #vapingsavedmylife",𝙵𝙴𝙼𝙰 𝚁𝚎𝚐𝚒𝚘𝚗 🆅,690,675,11985,0,"Finally, we're moving back towards helping smoker's quit deadly tobacco!! #vapingsaveslives #smokingkills https://t.co/fJ1z0IIILa","['vapingsaveslives', 'smokingkills']"
14,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,0,"喫煙者はガッカリしてんでしょーね。
当たり前のことだったんだけど、完全なるデマを吹聴する奴がいて困りますね。
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/tjOwfH1rM8","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
15,terminate_ct,受動喫煙のない社会にしたいです。昔から受動喫煙に苦しんできました。改善の遅さに失望する毎日。賛同して下さる方相互フォローお願いします🤲,,701,709,7057,1,"グッ〜ドジョブ！
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/2rTK0gvWZS","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
16,CarrieHKelly,Not ashamed of being white. Activist who tweets: environment; food; oceans; science; exercise; non-smoker's rights; bird-watching; movies. My Tweets are my own!,"Dana Point, CA USA",669,715,60419,0,@nytimes Pesticides in 2ndhandsmoke are destroying #airqualty &amp; polluting streams &amp; oceans. This is a destructive a… https://t.co/jgBuy8Gy8B,['airqualty']
17,Muhammad_Umer13,Umer!,Islamabad,137,73,926,0,"All Cigarettes have nicotine, with a Signal puff of Cigarette Nicotine Effects on mind in 7 Seconds. Heart beat, Bl… https://t.co/cT5qc9pthY",[]
18,jeonsyuna,🐰,read carrd byf :D  she!?her,797,390,9354,0,#SmokingKills https://t.co/O9KqBQbt7N,['SmokingKills']
19,CultistSean,,,28,6,42,0,"Hard hitting journalism 
.
.
.
.
.
#quit #nosmoking #smokingkills #fakenewsford #smokingclips #girlsmoking #smoke… https://t.co/2GjKTiaBZX","['quit', 'nosmoking', 'smokingkills', 'fakenewsford', 'smokingclips', 'girlsmoking', 'smoke']"
20,Hellacious_K,"❤ social issues, politik, = rights, justice, spirituality, melodies, furry creatures, guffaw, foodie, organic manic,  ♻ & cocoa fits.","New York, NY",1144,1563,14485,0,"Why not ban on ALL #cigarettes, since heart disease is the #1 killer in the U.S.?!
@JoeBiden administration expecte… https://t.co/I3Rs3C26vQ",['cigarettes']
21,Y10831932,自分でもかっこいいと思う❣,埼玉 さいたま市 緑区,49,9,4168,0,"昨日ヨンテさんのポップアップに呼んでいただいたので行ってきました😊
素敵な出会いに感謝です。
インスタにもまた後日載せます👕💕

#MADEINWORLD #MIW #JAPAN #TOKYO #SHIBUYA… https://t.co/o1dw2EQXKO","['MADEINWORLD', 'MIW', 'JAPAN', 'TOKYO', 'SHIBUYA']"
22,SmokingHazards,It's time to stop smoking,,4953,739,7448,0,"#SmokingKills. If you're killed, you've lost a very important part of your life.",['SmokingKills']
23,stereo386,"BioFeedBack on all things Vaping! All about Family, Harm Reduction, & Vaping! #VapingSavedMyLife #WeVapeWeVote #FlavorsSavesLives
That's all I got!","Michigan, USA",1172,563,11067,0,"@amandawheeler32 Yeah, a win for smoker's who are on quit journeys &amp; the small businesz #vapeshop who help them!! 💃… https://t.co/JKtjnp1vPq",['vapeshop']
24,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"Did you #know?
""#Smokers are twice as likely to develop lower back #pain than #non-smokers.

#quitsmoking… https://t.co/LsEQEj7KhL","['know', 'Smokers', 'pain', 'non', 'quitsmoking', 'avoidsmoking']"
25,1Taleemo,Education with real difference. Best place for online courses taught by expert tutors.,Pakistan,0,15,678,1,"Did you #know?
""#Smokers are twice as likely to develop lower back #pain than #non-smokers.

#quitsmoking… https://t.co/LsEQEj7KhL","['know', 'Smokers', 'pain', 'non', 'quitsmoking']"
26,uota_aman,◆ ウウォーターマン 　　◆ 興味 ：　#ケトジェニック　#オーソモレキュラー　#MMT　#EV　#VAPE　#書道　#映像　#木工　#建築　#自転車　#イラスト　#バスケ　#カラオケ　#ニコ生 　　◆ Pixiv　http://pixiv.net/membe,愛知県 名古屋市,3007,3127,433323,0,"i like to vape it vape it!

#handcheck #indiaalsovapes #vape #vape💨 #smokingkills #quitsmoking… https://t.co/OsvOEtUOUW","['handcheck', 'indiaalsovapes', 'vape', 'vape', 'smokingkills', 'quitsmoking', 'quitsmokingstartvaping']"
27,maruthipipes,"We are the manufacturers of
 Casing Pipes
 Submersible Pipes
 Borewell Pipes
 Plumbing Pipes
 Potable Water Supply
 Agriculture Pipes","perundurai, erode",43,3,71,0,#Stopsmoking #covid_19 #covidpandemic #maruthipipes #sipcot #agriculture #casing #pipemanufacturer #smoking… https://t.co/InWHyWNLGK,"['Stopsmoking', 'covid_19', 'covidpandemic', 'maruthipipes', 'sipcot', 'agriculture', 'casing', 'pipemanufacturer', 'smoking']"
28,bellafigura64,"eclectic & sometimes obsessive: music, art, poetry, politics(current focus on #vape), environment; #StevieNicks...but I mostly tweet about #days #dool #jnj #cin",Forest of the Black Roses,2017,1665,42457,1,"@amandawheeler32 Yeah, a win for smoker's who are on quit journeys &amp; the small businesz #vapeshop who help them!! 💃… https://t.co/JKtjnp1vPq",['vapeshop']
29,bellafigura64,"eclectic & sometimes obsessive: music, art, poetry, politics(current focus on #vape), environment; #StevieNicks...but I mostly tweet about #days #dool #jnj #cin",Forest of the Black Roses,2017,1665,42457,1,"Finally, we're moving back towards helping smoker's quit deadly tobacco!! #vapingsaveslives #smokingkills https://t.co/fJ1z0IIILa","['vapingsaveslives', 'smokingkills']"
30,bellafigura64,"eclectic & sometimes obsessive: music, art, poetry, politics(current focus on #vape), environment; #StevieNicks...but I mostly tweet about #days #dool #jnj #cin",Forest of the Black Roses,2017,1665,42457,0,"@AY51887990 Vaping illegal THC cut with VitE oils, no deaths from nicotine vaping use as a quit smoking method.… https://t.co/KgVaMQO0Lb",[]
31,CarrieHKelly,Not ashamed of being white. Activist who tweets: environment; food; oceans; science; exercise; non-smoker's rights; bird-watching; movies. My Tweets are my own!,"Dana Point, CA USA",669,715,60419,0,"Today, this totally thoughtless smoker in a Dana Point, CA ""no smoking"" park, refused to put out when I politely as… https://t.co/9IqkvQiUTS",[]
32,econotw,"A BOT to repost the creation of EconTwitter content
containing #econotw or #EconTwitter

Turn notifications on by clicking on the bell

Author: @patrickpnasser",,0,1347,46368,0,#EconTwitter #economics #study #data #analysis #graphs #ashokauniversity #ourworldindata #government #awareness… https://t.co/Zfct4lQWKT,"['EconTwitter', 'economics', 'study', 'data', 'analysis', 'graphs', 'ashokauniversity', 'ourworldindata', 'government', 'awareness']"
33,divaker_golchha,LMB’20 || 🎓Ashoka’23 || Co-Founder : Burrow Be Ethical,,8,2,7,1,#EconTwitter #economics #study #data #analysis #graphs #ashokauniversity #ourworldindata #government #awareness… https://t.co/Zfct4lQWKT,"['EconTwitter', 'economics', 'study', 'data', 'analysis', 'graphs', 'ashokauniversity', 'ourworldindata', 'government', 'awareness']"
34,DavidPForsyth,Author of science fiction. Tobacco Harm Reduction Advocate. Fighting the #Vapocalypse. #iVAPEiVOTE https://www.amazon.com/kindle-dbs/entity/author/B006PLOMMK,"Hollywood Beach, California",1874,1956,13121,0,"@ShelbyTNHealth Stop spreading fake science. Many of the most brilliant people have been smokers, including Einstei… https://t.co/ZvwHrHZRZQ",[]
35,tais_mon,料理(酒(最近全然飲まない))／旅行／御朱印集め／花／写真／YouTube🤡★『直感』『一か八か』『七ころ八おき』『なるようになる』『まーえっか！』『当たって砕けろ』『念ずれば花開く』『人脈』★どんな出会いでも 大切で大事🤡誰でもwelcome:))よろしくお願い致します 推しは りょう様のみ💜ガチ勢💜,日本 浪花⇔江戸 たまに日本脱出,121,113,3804,0,"#FR2doko?exclusive.

“Smokingkills®”sweat &amp; Tee.
（reflector print📸）

移動販売限定商品（GWの東北ツアーより販売）になります。

#FR2DOKO… https://t.co/iTrxCQGuSG","['FR2doko', 'FR2DOKO']"
36,nq9eRKXZN4si9xm,道路や側溝、河川敷にゴミや吸い殻を何故捨てるのか常識疑っちゃいます不法投棄する人達も断固として許せない！タバコの受動喫煙も許せない！日本の国土を汚すな環境破壊ダメゴミ持ち帰れ🚭🚯,,33,10,6358,0,"頼みましたぞ。いや、みんなで頑張りましょう！
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/YuCd8nLmkK","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
37,nq9eRKXZN4si9xm,道路や側溝、河川敷にゴミや吸い殻を何故捨てるのか常識疑っちゃいます不法投棄する人達も断固として許せない！タバコの受動喫煙も許せない！日本の国土を汚すな環境破壊ダメゴミ持ち帰れ🚭🚯,,33,10,6358,0,"ヤニカスのこの所業よ。
許されませんわ😡💢
#smokingkills
#人の時を奪う
#受動喫煙に反対します https://t.co/ddvPoB5HgB","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
38,ErikRozenski,New account. Old account was permanently suspended lol,"Toronto Ontario, Canada",81,7,469,0,30 days Smoke Free! 😊 #smokefree #quitsmoking #30days #healthylungs #wediditjoe #healthy #smokefreeontario… https://t.co/1ucCfMz2uZ,"['smokefree', 'quitsmoking', '30days', 'healthylungs', 'wediditjoe', 'healthy', 'smokefreeontario']"
39,tomix_5000,千葉でバスの運転士してます。,千葉 千葉市 花見川区,293,222,19737,0,"昨日ヨンテさんのポップアップに呼んでいただいたので行ってきました😊
素敵な出会いに感謝です。
インスタにもまた後日載せます👕💕

#MADEINWORLD #MIW #JAPAN #TOKYO #SHIBUYA… https://t.co/o1dw2EQXKO","['MADEINWORLD', 'MIW', 'JAPAN', 'TOKYO', 'SHIBUYA']"
40,leoishigouoka,𝚙𝚑𝚘𝚝𝚘𝚐𝚛𝚊𝚙𝚑𝚎𝚛.  𝙲𝚘𝚗𝚝𝚊𝚌𝚝➡︎𝙳𝙼,Photographer,401,1509,6508,0,"#FR2doko?exclusive.

“Smokingkills®”sweat &amp; Tee.
（reflector print📸）

移動販売限定商品（GWの東北ツアーより販売）になります。

#FR2DOKO… https://t.co/iTrxCQGuSG","['FR2doko', 'FR2DOKO']"
41,leoishigouoka,𝚙𝚑𝚘𝚝𝚘𝚐𝚛𝚊𝚙𝚑𝚎𝚛.  𝙲𝚘𝚗𝚝𝚊𝚌𝚝➡︎𝙳𝙼,Photographer,401,1509,6508,0,"#FR2doko?exclusive.

“Where is a bitch?”sweat.

移動販売限定商品（GWの東北ツアーより販売）になります。

#FR2DOKO #fxxkingrabbits #移動販売車… https://t.co/dQqSmtSqxi","['FR2doko', 'FR2DOKO', 'fxxkingrabbits', '移動販売車', '頭狂色情兎']"
42,fxxkingrabbits,LeicaPhotographer📸We are Fxxking Rabbits http://Instagram.com/fxxkingrabbits,We ship world wide,4,26916,5821,5,"#FR2doko?exclusive.

“Where is a bitch?”sweat.

移動販売限定商品（GWの東北ツアーより販売）になります。

#FR2DOKO #fxxkingrabbits #移動販売車… https://t.co/dQqSmtSqxi","['FR2doko', 'FR2DOKO', 'fxxkingrabbits', '移動販売車']"
43,fxxkingrabbits,LeicaPhotographer📸We are Fxxking Rabbits http://Instagram.com/fxxkingrabbits,We ship world wide,4,26916,5821,3,"#FR2doko?exclusive.

“Smokingkills®”sweat &amp; Tee.
（reflector print📸）

移動販売限定商品（GWの東北ツアーより販売）になります。

#FR2DOKO… https://t.co/iTrxCQGuSG","['FR2doko', 'FR2DOKO']"
44,NaturalWellne15,We supply 100% Natural Wellness and Skin Care products. We manufacturer locally our own Bee's Wax products.,Perth,333,155,4530,0,"16.6% of adults in the UK smoke every day. 🤯🚭

#smokingkills #smoking #vape #stopsmoking #quitsmoking #nosmoking… https://t.co/SGwBFcjFWs","['smokingkills', 'smoking', 'vape', 'stopsmoking', 'quitsmoking', 'nosmoking']"
45,NaturalWellne15,We supply 100% Natural Wellness and Skin Care products. We manufacturer locally our own Bee's Wax products.,Perth,333,155,4530,0,"16.6% of adults in the UK smoke every day. 🤯🚭

#smokingkills #smoking #vape #stopsmoking #quitsmoking #nosmoking… https://t.co/SGwBFcjFWs","['smokingkills', 'smoking', 'vape', 'stopsmoking', 'quitsmoking', 'nosmoking']"
46,hansenandrew,"Devoted husband with 1 daughter, grandfather of 2. 
I am interested in everything natural, I am into naturalwellness and relaxation. I'm also a techno geek.",Western Australia,153,153,6328,0,"16.6% of adults in the UK smoke every day. 🤯🚭

#smokingkills #smoking #vape #stopsmoking #quitsmoking #nosmoking… https://t.co/SGwBFcjFWs","['smokingkills', 'smoking', 'vape', 'stopsmoking', 'quitsmoking', 'nosmoking']"
47,hansenandrew,"Devoted husband with 1 daughter, grandfather of 2. 
I am interested in everything natural, I am into naturalwellness and relaxation. I'm also a techno geek.",Western Australia,153,153,6328,0,"16.6% of adults in the UK smoke every day. 🤯🚭

#smokingkills #smoking #vape #stopsmoking #quitsmoking #nosmoking… https://t.co/SGwBFcjFWs","['smokingkills', 'smoking', 'vape', 'stopsmoking', 'quitsmoking', 'nosmoking']"
48,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"16.6% of adults in the UK smoke every day. 🤯🚭

#smokingkills #smoking #vape #stopsmoking #quitsmoking #nosmoking… https://t.co/SGwBFcjFWs","['smokingkills', 'smoking', 'vape', 'stopsmoking', 'quitsmoking', 'nosmoking']"
49,Healthiermatter,"Health, wellness, diet and nutrition blog. Join the conversation!",London,353,645,1463,5,"16.6% of adults in the UK smoke every day. 🤯🚭

#smokingkills #smoking #vape #stopsmoking #quitsmoking #nosmoking… https://t.co/SGwBFcjFWs","['smokingkills', 'smoking', 'vape', 'stopsmoking', 'quitsmoking', 'nosmoking']"
50,fan_abr,,,0,0,1,0,@angieastevens1 @KentuckyDerby @DraydenV @TheRealJeffRuby @TurfwayPark @JeffRubys @RubyCulinary @GStevens_jockey #SmokingKills,['SmokingKills']
51,VeteranIrish,🟢⚫️Royal Irish Ranger Vet🇬🇧☘️ Faugh A Ballagh. Military History. ⚔️AIPT Retweet’s/likes are not endorsements!,United Kingdom,904,1190,4899,0,@aliblahblah3 So there you have it kids #SmokingKills 🤣🤣🤣,['SmokingKills']
52,MoCrapper,"I ❤️ Trucks. A small town Aussie farm girl living the big town tech life in Atlanta. Love paddleboarding, camping, travelling and eating wings.","Atlanta, GA",35,5,12,0,"51% of truck drivers in the US smoke according to #census data. What can we do to reduce that number, and build a h… https://t.co/h1mileBR6B",['census']
53,97map,"1988年9月7日北海道旭川市生まれ。2011年4月より2013年9月まで青森に在住。 
発達障害を抱える。
余程の事情がない限りフォロー返しをしますが、ブロックする可能性もありますので注意してください。

プロフィール画像は1992年8月の僕です。",北海道旭川市,4998,548,28936,0,"昨日ヨンテさんのポップアップに呼んでいただいたので行ってきました😊
素敵な出会いに感謝です。
インスタにもまた後日載せます👕💕

#MADEINWORLD #MIW #JAPAN #TOKYO #SHIBUYA… https://t.co/o1dw2EQXKO","['MADEINWORLD', 'MIW', 'JAPAN', 'TOKYO', 'SHIBUYA']"
54,_ht14919,恥の多い生涯を送って来ました。,,223,236,5837,0,"昨日ヨンテさんのポップアップに呼んでいただいたので行ってきました😊
素敵な出会いに感謝です。
インスタにもまた後日載せます👕💕

#MADEINWORLD #MIW #JAPAN #TOKYO #SHIBUYA… https://t.co/o1dw2EQXKO","['MADEINWORLD', 'MIW', 'JAPAN', 'TOKYO', 'SHIBUYA']"
55,yamakawanichika,「二千翔」と書いて「にちか」と読みます |舞台「白と黒の忘年会」主演 | YouTube タップル 恋ちゃんねる MCリポーター,芸映所属,59,3138,8246,4,"昨日ヨンテさんのポップアップに呼んでいただいたので行ってきました😊
素敵な出会いに感謝です。
インスタにもまた後日載せます👕💕

#MADEINWORLD #MIW #JAPAN #TOKYO #SHIBUYA… https://t.co/o1dw2EQXKO","['MADEINWORLD', 'MIW', 'JAPAN', 'TOKYO', 'SHIBUYA']"
56,medical_rh,"I provide #HealthcareVirtualAssistance and #MedicalAdministrativeSupport to Medical Entrepreneurs and Health Professionals 
#Medicalvirtualassistant #Nurse","Koronadal City, South Cotabato",227,71,52,0,"Once you begin to smoke, it is hard to stop it which will eventually lead to addiction.  The earlier you quit, the… https://t.co/DrOEm1cjIX",[]
57,HuriyaK07,"Researcher,Traveler,  love my country🇵🇰","Karachi, Pakistan",267,72,1034,0,"All Cigarettes have nicotine, with a Signal puff of Cigarette Nicotine Effects on mind in 7 Seconds. Heart beat, Bl… https://t.co/cT5qc9pthY",[]
58,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"Smoking is a Death in installments. 
Quit now. ☑️
Download for help - https://t.co/J5aVtTFh7G for quick results.… https://t.co/6yIebk0PK1",[]
59,viii__vi__mcmxc,"I'm a HUMALI£N👽
When you are hungry, EAT‼️
2.1 Decades | Ex - Martinian 🔥
Beatboxer • Writer • Amine • Weeb • Otaku","Lucknow, India",4,1,182,1,"Smoking is a Death in installments. 
Quit now. ☑️
Download for help - https://t.co/J5aVtTFh7G for quick results.… https://t.co/6yIebk0PK1",[]
60,akht1ve,,,748,884,1324,0,@HalmaReturns blues stronger apparently but idk #smokingkills,['smokingkills']
61,RMaachana,"#Humanity1st 
CompassionNext.
#Thee with Me
DT CA,F&CS 
#NationalHandloomDay
20yrs @ #TobaccoControll
#WorldNoToTobaccoDay
#TobaccoFreeIndia
#NPS_QUIT_INDIA","Medchal, India ",671,301,3757,0,"#WorldMalariaDay  
#mosquito
V get #Malaria with it 
#Tobacco 
Nor v die neither live happily
Mal..Air Bad Air… https://t.co/3QyQpQZgUp","['WorldMalariaDay', 'mosquito', 'Malaria', 'Tobacco', 'Tobacco']"
62,Blend29157112,"Im the real hiphoppa breaker/bboy representing (Superiors crew) 
Mcee Blend.",Afghanistan,19,11,48,0,"Smoking, i dont remember who toke this pic!!
#smokingkills https://t.co/C0LSbO7aaZ",['smokingkills']
63,RMaachana,"#Humanity1st 
CompassionNext.
#Thee with Me
DT CA,F&CS 
#NationalHandloomDay
20yrs @ #TobaccoControll
#WorldNoToTobaccoDay
#TobaccoFreeIndia
#NPS_QUIT_INDIA","Medchal, India ",671,301,3757,1,"#WorldMalariaDay  
#mosquito
V get #Malaria with it 
#Tobacco 
Nor v die neither live happily
Mal..Air Bad Air… https://t.co/3QyQpQZgUp","['WorldMalariaDay', 'mosquito', 'Malaria', 'Tobacco']"
64,yui_hikameru,すずきひかりちゃん :,ひかりすずき,112,92,2597,0,"10/17(sat)～
@fxxkingrabbits  ×　@sapeur_official
.
#FR2 #SAPEur #頭狂色情兎 #サプール
#fxxingrabbits #Smokingkills #caution https://t.co/7arTq7efZS","['FR2', 'SAPEur', '頭狂色情兎', 'サプール', 'fxxingrabbits', 'Smokingkills', 'caution']"
65,RMaachana,"#Humanity1st 
CompassionNext.
#Thee with Me
DT CA,F&CS 
#NationalHandloomDay
20yrs @ #TobaccoControll
#WorldNoToTobaccoDay
#TobaccoFreeIndia
#NPS_QUIT_INDIA","Medchal, India ",671,301,3757,0,"#రఘునందన్_మాచన
ప్రజా సేవ ఓ తపన
ప్రజలే దేవుళ్ళు అనే భావన
#పొగాకు #ధూమపాన వ్యతిరేక గళం ఆపగలన
#Telangana 
యువత… https://t.co/XPCNJdrm3b","['రఘునందన్_మాచన', 'పొగాకు', 'ధూమపాన', 'Telangana', 'Tobacco']"
66,RMaachana,"#Humanity1st 
CompassionNext.
#Thee with Me
DT CA,F&CS 
#NationalHandloomDay
20yrs @ #TobaccoControll
#WorldNoToTobaccoDay
#TobaccoFreeIndia
#NPS_QUIT_INDIA","Medchal, India ",671,301,3757,1,"#రఘునందన్_మాచన
ప్రజా సేవ ఓ తపన
ప్రజలే దేవుళ్ళు అనే భావన
#పొగాకు #ధూమపాన వ్యతిరేక గళం ఆపగలన
#Telangana 
యువత… https://t.co/XPCNJdrm3b","['రఘునందన్_మాచన', 'పొగాకు', 'ధూమపాన', 'Telangana']"
67,DrHashimGhouri,Medical Research | Cardiopulmonary Physiotherapy | Respiratory Medicine | Critical Care | ACLS & BLS Provider | Wound Management | Spinal Manual Therapy |,"Lahore, Pakistan",251,37,60,0,"Innocent Victims of Passive Smoking: An Institutional experience
@FaheemYounus @WHO @WHOPakistan @WHOEMRO @CDCgov… https://t.co/1fNe8TYKr7",[]
68,princebogosse,https://m.facebook.com/prince.driss.salmi1st?ref=bookmarks,,36,23,82,0,"Est-ce que cette publicité aurait été autorisée en France ?
#BeCool
#StopRacism
#SmokingKills 
#RussianHumor https://t.co/aVARpRbYFy","['BeCool', 'StopRacism', 'SmokingKills', 'RussianHumor']"
69,Waqas_Azeem,Reporter @24NewsHD. Broadcast Journalist. @ICFJ fellow. Previously @92newschannel @CNBCPAKISTAN @JAAGTV.,"Islambad, Pakistan",3069,1138,5339,0,"All Cigarettes have nicotine, with a Signal puff of Cigarette Nicotine Effects on mind in 7 Seconds. Heart beat, Bl… https://t.co/cT5qc9pthY",[]
70,G2SqNiDmkGumVd5,降りかかる火の粉は元から消せ！,,128,80,1658,0,"@PHLi4YTfjM2dXnD @preftokushima 臭いだけならまだいいけど、人を死なせてしまうこともあるわけですよ。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
71,kicstick,,,39,0,43,0,"Apparently, the stress of the Pandemic has helped out big tobacco. https://t.co/dRndTsgV7Z 

#thisisquitting… https://t.co/vmAlHsPYKf",['thisisquitting']
72,unaginobori,タバコは万病の元、そして諸悪の根源です！,日本,134,688,53215,0,"@PHLi4YTfjM2dXnD @preftokushima 臭いだけならまだいいけど、人を死なせてしまうこともあるわけですよ。
#smokingkills
#人の時を奪う
#受動喫煙に反対します","['smokingkills', '人の時を奪う', '受動喫煙に反対します']"
73,LeftVentricle5,❔❓❔❓❔,Near purkinje fibers,24,25,1848,0,"All Cigarettes have nicotine, with a Signal puff of Cigarette Nicotine Effects on mind in 7 Seconds. Heart beat, Bl… https://t.co/cT5qc9pthY",[]
74,sidrasaeed15,"Journalist, Blogger, Voice Over artist. Aur News Islamabad, Drone Videographer, Retweets ≠ endorsements",Islamabad,870,1778,4479,0,"All Cigarettes have nicotine, with a Signal puff of Cigarette Nicotine Effects on mind in 7 Seconds. Heart beat, Bl… https://t.co/cT5qc9pthY",[]
