,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
93,TECCnews,"Tobacco Education Clearinghouse of CA (TECC) supports educators and advocates nationwide, working to reduce the harmful effects of tobacco in our communities.",California,2161,926,2538,0,Earth Day is just a few days away. Did you know cigarette butts are toxic waste? Let's keep the outdoors and wildli… https://t.co/zCRdvJ6RlV,[]
94,ArmrefR,"Expanding people’s access to “medicine”, harm reduction products and research findings in drug development, mental health, waste management and NTDs.",Malawi,86,19,700,0,Our expert @ayadav24 shared his insights on guidelines adopted for implementing Article 5.3 of #WHO #FCTC and why i… https://t.co/Hp4Qc0FGM1,"['WHO', 'FCTC']"
95,LORHN1,"To improve access to quality healthcare for rural residents........in Glades, Hendry, Martin, Okeechobee & Palm Beach Counties.",,578,122,838,0,When you're ready to #quittobacco there are so many free resources and supports to help you on your journey!… https://t.co/RBOkyQhngk,['quittobacco']
96,shaddarrapalme1,Follow me instagram @prettygirashonti Facebook page:Ashonti Palmer Upcoming Youtuber of 2022-2023 #NewEnglandPatriots #LosAngelesLakers,"Raleigh, NC",504,23,1948,0,"Going #TobaccoFree is easier with a game plan. Call 1-800-NO-BUTTS today to work with a Quit Coach 𝗳𝗼𝗿 𝗳𝗿𝗲𝗲! 🏀 

Fo… https://t.co/UnZYPhoUNh",['TobaccoFree']
97,LASparks,🏆 3x @WNBA Champions | 📸 Instagram: @la_sparks | #GoSparks #RootedInLA,"Los Angeles, CA",366,92897,22060,4,"Going #TobaccoFree is easier with a game plan. Call 1-800-NO-BUTTS today to work with a Quit Coach 𝗳𝗼𝗿 𝗳𝗿𝗲𝗲! 🏀 

Fo… https://t.co/UnZYPhoUNh",['TobaccoFree']
98,MissouriPIP,"PIP is Missouri's higher ed substance misuse consortium dedicated to creating healthy and safe college campuses.

RTs/Likes/Sharing of Resources ≠ Endorsement",Missouri,525,513,2975,0,"TRAINING - start with the concept that compliance is everyone's business!

#MoMinds21 #TobaccoFree #TobaccoFreeCampuses #TobaccoFreePolicies","['MoMinds21', 'TobaccoFree', 'TobaccoFreeCampuses', 'TobaccoFreePolicies']"
99,rise_california,"RISE (Rural Initiatives Strengthening Equity) supports rural tobacco prevention projects through resources, training & educational materials.",,160,45,94,2,Earth Day is just a few days away. Did you know cigarette butts are toxic waste? Let's keep the outdoors and wildli… https://t.co/zCRdvJ6RlV,[]
100,MissouriPIP,"PIP is Missouri's higher ed substance misuse consortium dedicated to creating healthy and safe college campuses.

RTs/Likes/Sharing of Resources ≠ Endorsement",Missouri,525,513,2975,0,"When thinking about policies (no matter what they're related to), keep in mind that compliance is not the same as e… https://t.co/p12S1PJQsq",[]
101,MissouriPIP,"PIP is Missouri's higher ed substance misuse consortium dedicated to creating healthy and safe college campuses.

RTs/Likes/Sharing of Resources ≠ Endorsement",Missouri,525,513,2975,0,Providing an opportunity for individuals to gain access to TREATMENT is a necessary piece of any policy implementat… https://t.co/tBlOQfzK7J,[]
102,MissouriPIP,"PIP is Missouri's higher ed substance misuse consortium dedicated to creating healthy and safe college campuses.

RTs/Likes/Sharing of Resources ≠ Endorsement",Missouri,525,513,2975,0,Check out the @universityofky Tobacco-Free on social at @UKTakeAction and on their website at… https://t.co/eUJpvzt6LB,[]
103,MissouriPIP,"PIP is Missouri's higher ed substance misuse consortium dedicated to creating healthy and safe college campuses.

RTs/Likes/Sharing of Resources ≠ Endorsement",Missouri,525,513,2975,0,"When you think of TELL, keep in mind that the message should not only be communicated in one way.

Your message MUS… https://t.co/1S9Otf0Ipb",[]
104,MissouriPIP,"PIP is Missouri's higher ed substance misuse consortium dedicated to creating healthy and safe college campuses.

RTs/Likes/Sharing of Resources ≠ Endorsement",Missouri,525,513,2975,0,"To have a successful tobacco-free policy, it's important to think about the ""3-Ts Approach.""

+ Tell
+ Treat
+ Trai… https://t.co/iYgTYFHeuf",[]
105,TobaccoFreeWNY,"We are Tobacco-Free Western New York. Working to reduce the risk of cancer, heart, lung and other tobacco-related diseases in all 8 counties of WNY.","Buffalo, NY",912,1147,2796,0,"At #roswellpark, we kick butts on #earthday2021 and every day! #theButtsStopHere #tobaccofree #earth #nobuttsaresafe https://t.co/kkIhiQ0laQ","['roswellpark', 'earthday2021', 'theButtsStopHere', 'tobaccofree', 'earth', 'nobuttsaresafe']"
106,MissouriPIP,"PIP is Missouri's higher ed substance misuse consortium dedicated to creating healthy and safe college campuses.

RTs/Likes/Sharing of Resources ≠ Endorsement",Missouri,525,513,2975,0,"Great to see this given today's #MoMinds21 session and several related sessions last week!

#HealthDisparities… https://t.co/kXFZdWPcEM","['MoMinds21', 'HealthDisparities']"
107,janet_chung,"#Marketing Comms for #nonprofits, engineers. #Volunteer. 🐶 mom. Gardener. Register to vote. She/Her",,2481,2589,32302,0,#LNK Tobacco Free Tuesday Tip: Call 1-800-QUIT-NOW for free help quitting tobacco.  You have the best chance for su… https://t.co/BMa4Qw9BXS,['LNK']
108,LNKhealth,"The Lincoln Lancaster County Health Department protects and promotes the public’s health to assure a healthy community for the residents of Lincoln, NE.","Lincoln, NE",181,1334,1343,1,#LNK Tobacco Free Tuesday Tip: Call 1-800-QUIT-NOW for free help quitting tobacco.  You have the best chance for su… https://t.co/BMa4Qw9BXS,['LNK']
109,caseyknight518,"christian, wife, mom, coalition coordinator for tobacco free henry co & pampered chef consultant","Hagerstown, IN",617,224,571,1,"Join us for the next Coalition meeting April 27th in New Castle, IN (DM for details) #tobaccofree #quitnow… https://t.co/9ErhEOxuT9","['tobaccofree', 'quitnow']"
110,Shravan_upadhay,"Senior Software Developer  l Technical Consultant l 
Tweets on my personal capacity",india,64,86,2122,0,Our expert @ayadav24 shared his insights on guidelines adopted for implementing Article 5.3 of #WHO #FCTC and why i… https://t.co/Hp4Qc0FGM1,"['WHO', 'FCTC']"
111,DougBettcher,"Public Health physician and Doctor of International Relations, proud to have worked at @WHO to prevent #NCDs",,5002,3046,16292,0,Our expert @ayadav24 shared his insights on guidelines adopted for implementing Article 5.3 of #WHO #FCTC and why i… https://t.co/Hp4Qc0FGM1,"['WHO', 'FCTC']"
112,anakpunkghandi,,Malaysia,28,7,55,0,#tobaccofree https://t.co/Vnju7OD3yR,['tobaccofree']
113,drshalini_icmr,"Director, National Institute of Cancer Prevention and Research
In personal capacity","NOIDA, India",57,513,347,0,Our expert @ayadav24 shared his insights on guidelines adopted for implementing Article 5.3 of #WHO #FCTC and why i… https://t.co/Hp4Qc0FGM1,"['WHO', 'FCTC']"
114,Sampathpoojar,Tobacco free life,"Bengaluru, India",1212,179,559,0,Our expert @ayadav24 shared his insights on guidelines adopted for implementing Article 5.3 of #WHO #FCTC and why i… https://t.co/Hp4Qc0FGM1,"['WHO', 'FCTC']"
115,abhay_allahabad,,India,90,218,713,0,Our expert @ayadav24 shared his insights on guidelines adopted for implementing Article 5.3 of #WHO #FCTC and why i… https://t.co/Hp4Qc0FGM1,"['WHO', 'FCTC']"
116,GKH_SLT,"WHO FCTC Global Knowledge Hub on Smokeless Tobacco (KH-SLT) at #ICMR - #National #Institute of #Cancer #Prevention and #Research (#ICMR-#NICPR),Noida, India","Sector 39, Noida, India",45,316,325,10,Our expert @ayadav24 shared his insights on guidelines adopted for implementing Article 5.3 of #WHO #FCTC and why i… https://t.co/Hp4Qc0FGM1,"['WHO', 'FCTC']"
117,HBHSPrevention,Holcomb Prevention provides evidence-based ATOD prevention programs for youth and parents in Delaware & Chester counties.,,561,245,3339,0,"Need help quitting smoking? Now is the perfect time &amp; we know just who to call. The PA Free Quitline is a free, evi… https://t.co/vedy2OUJPO",[]
118,LungIowa,The mission of the American Lung Association is to save lives by improving lung health and preventing lung disease.,"Des Moines, Iowa",1757,1601,3221,0,Congratulations to @ABCancer for putting their #tobacco and #nicotinefree environment policy into writing.  As a… https://t.co/0ZZnfyXe0K,"['tobacco', 'nicotinefree']"
119,pat7boy,"Capitol Riot, Yellow Vests, Trumpxit, Brexit, Cultural Wars
    
L'Ensauvagement de l'Occident                     

In Girum Imus Nocte et Consumimur Igni",,157,157,10777,0,"THIS BRAVE NEW WORLD

#TobaccoFree #NewZealand

#tobacco

#NouvelleZélande #tabac

https://t.co/XJAzwu4qiB","['TobaccoFree', 'NewZealand', 'tobacco', 'NouvelleZélande', 'tabac']"
120,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"The Zyn ‘Cool Mint’ mini dry nicotine pouches. Compact can design perfect for carrying with you.

#nicotinepouches… https://t.co/oUB7h0Zzua",['nicotinepouches']
121,nicotinefreakuk,"Keep enjoying #nicotine but stay #smokefree with #nicotinepouches / #nicopods. Reviewing tobacco free nicotine pouches, products, retailers and more 🔞",,174,153,409,1,"The Zyn ‘Cool Mint’ mini dry nicotine pouches. Compact can design perfect for carrying with you.

#nicotinepouches… https://t.co/oUB7h0Zzua",['nicotinepouches']
122,CMHCommunity,"Not-for-profit, person-centered, critical access hospital growing to meet the needs of patients in the Columbia-Pacific region.","Astoria, OR",49,108,1635,0,Did you know CMH is a tobacco-free campus? We're tobacco-free because we value your health. If you need help quitti… https://t.co/0gTxpyrhgH,[]
123,LDYPrefers2Save,Believer. Joy-Chaser. Writer & Podcaster. INTJ. Geek. Bibliophile. Jane Austen fan. Professional troublemaker at http://TheLadyPrefers2Save.com.,"Mississippi, USA",31488,32957,25646,0,"*MUST BE A MISSISSIPPI RESIDENT* This month BU Tobacco Free is giving away a ""HP Stream 11.6"" HD Laptop"" to one luc… https://t.co/CWOTmf4bHU",[]
124,sdtop4444,,Nagpur,932,473,57722,0,"'या' देशात २००४ नंतर जन्म झालेल्यांना ध्रुमपान बंदी;  तंबाखूमुक्त देश करण्यासाठी निर्णय
https://t.co/FyBjtt0HyB… https://t.co/PEe1u9aZym",['Cancer']
125,AshishThigale85,Jis din apni kismat ka sikka uchlega usdin head bhi mera aur tail bhi mera.,INDIA,707,43,517,0,"'या' देशात २००४ नंतर जन्म झालेल्यांना ध्रुमपान बंदी;  तंबाखूमुक्त देश करण्यासाठी निर्णय
https://t.co/FyBjtt0HyB… https://t.co/PEe1u9aZym",['Cancer']
126,mataonline,No.1 Marathi News Website. Follow us for breaking news & updates. A Times Internet product.,Mumbai,264,412290,217203,2,"'या' देशात २००४ नंतर जन्म झालेल्यांना ध्रुमपान बंदी;  तंबाखूमुक्त देश करण्यासाठी निर्णय
https://t.co/FyBjtt0HyB… https://t.co/PEe1u9aZym",[]
127,Tharindu_rr,"Scientist, Chemist👨‍🔬, 🇺🇸🇱🇰 Researcher at olemissrebels🕎, Supramolecular Chemistry🧬⚛️, works with @chemwrg @olemissrebels loves 🏉@allblacksrugby",United States,912,244,846,0,"*MUST BE A MISSISSIPPI RESIDENT* This month BU Tobacco Free is giving away a ""HP Stream 11.6"" HD Laptop"" to one luc… https://t.co/CWOTmf4bHU",[]
128,psrayburn,"Author, musician, Dad, Husband.......",Mississippi,4572,4443,15747,0,"*MUST BE A MISSISSIPPI RESIDENT* This month BU Tobacco Free is giving away a ""HP Stream 11.6"" HD Laptop"" to one luc… https://t.co/CWOTmf4bHU",[]
129,UMMHealthy,"The University of Michigan’s health and well-being service for U-M faculty, staff, students and the general public.",Ann Arbor,465,2975,6915,0,Make a plan to quit smoking #TobaccoFree https://t.co/cVzNDfiV2R,['TobaccoFree']
130,TSchattilly,,"Vicksburg, MS",106,19,109,0,"*MUST BE A MISSISSIPPI RESIDENT* This month BU Tobacco Free is giving away a ""HP Stream 11.6"" HD Laptop"" to one luc… https://t.co/CWOTmf4bHU",[]
131,FameTobacco,"Combating exposure to unwanted, drifting secondhand smoke in multi-unit housing  through policy advocacy, education, and grassroots community outreach.","Los Angeles, CA",316,332,735,0,#Tobacco #tobaccoFree #Lynwood #Lawndale #CADPH #LACDPH #weAreLynwood #LynwoodStrong #Lawndale https://t.co/qYWIaaOwVy,"['Tobacco', 'tobaccoFree', 'Lynwood', 'Lawndale', 'CADPH', 'LACDPH', 'weAreLynwood', 'LynwoodStrong', 'Lawndale']"
132,FameTobacco,"Combating exposure to unwanted, drifting secondhand smoke in multi-unit housing  through policy advocacy, education, and grassroots community outreach.","Los Angeles, CA",316,332,735,0,#tobacco #tobaccofree #Lynwoodstrong #weAreLynwood #CADPH #LACDPH #Lawndale https://t.co/6lcJ6MPqd3,"['tobacco', 'tobaccofree', 'Lynwoodstrong', 'weAreLynwood', 'CADPH', 'LACDPH', 'Lawndale']"
133,QuitWithUsLA,For free help to quit call 1-800-QUIT-NOW. A program of the Louisiana Campaign for Tobacco-Free Living and the Louisiana Department of Health and Hospitals.,Louisiana,336,1418,1307,0,"Everyone deserves to live #TobaccoFree, no matter their race, ZIP code, health insurance coverage, or how much mone… https://t.co/ZwEDNElFlY",['TobaccoFree']
134,NJpreterm,"The Prematurity Prevention Project is committed to ensuring that all pregnant women & families have access to accurate information, treatment options & support.",new jersey,89,40,265,0,"The wait is over – NJ has a vaping cessation program for young people, aged 13-24. Text VAPEFREENJ to 88709 for hel… https://t.co/84lsPZRt7w",[]
135,MzObama81,,,3239,221,4404,0,"*MUST BE A MISSISSIPPI RESIDENT* This month BU Tobacco Free is giving away a ""HP Stream 11.6"" HD Laptop"" to one luc… https://t.co/CWOTmf4bHU",[]
136,OutTobacco,"Supported by @EQCA Institute, we are an alliance taking a stand and exposing Big Tobacco’s predatory tactics targeting the LGBTQ+ community.",,247,278,173,0,"Tobacco taxes save lives

#BigTobacco uses tobacco product coupons/discounts to lower tobacco product prices and ge… https://t.co/yIdvDEoPc4",['BigTobacco']
137,MissouriETU,"Actively engaging college campuses and health care systems, Missouri Eliminate Tobacco Use Initiative’s mission is to improve tobacco control across Missouri.",,24,15,63,0,Shout out to our colleagues from partner institution @MissouriSandT on their presentation for @MissouriETU and this… https://t.co/cigCNl9Xpr,[]
138,MissouriPIP,"PIP is Missouri's higher ed substance misuse consortium dedicated to creating healthy and safe college campuses.

RTs/Likes/Sharing of Resources ≠ Endorsement",Missouri,525,513,2975,1,Shout out to our colleagues from partner institution @MissouriSandT on their presentation for @MissouriETU and this… https://t.co/cigCNl9Xpr,[]
139,nimcoinc,"NIMCO, Inc. provides products and promotionals for various prevention campaigns including Red Ribbon Week, Great American Smokeout, and Fire Safety Week.","Calhoun, KY",25,66,688,0,"Go to https://t.co/I05fa7FtUI to check out more Tobacco and Vaping Prevention designs online! 
#nimcoinc… https://t.co/J4YhmnDBir",['nimcoinc']
140,invape1,Monthly vape subscription boxes. #harmreduction activists - self-proclaimed #SmokingCessation Counselors - Opinions our own but mostly backed up by research,South Africa,1429,383,794,0,"It makes you think... doesn't it?

#VApril #WANT #TruthAboutVaping #vapingawareness #vape #vapingsavedmylife… https://t.co/F9Fq0Ny8K2","['VApril', 'WANT', 'TruthAboutVaping', 'vapingawareness', 'vape', 'vapingsavedmylife']"
141,epi_twit,I retweet #EpiTwitter. I'm very polite; I only retweet a few per hour. Slack: http://bit.ly/epislack2 Creator: @malco_barrett. Pic: @LSHTM. Logo: @andrewjfiore,Broad Street,3,3123,44585,0,Disaggregated data is a topic that crosses #Intersectional identities! This was powerfully expressed for Native Haw… https://t.co/6huGcAyXYC,['Intersectional']
142,CATobaccoCenter,"The American Heart Association’s CA Tobacco Endgame Center for Organizing and Engagement provides comprehensive training, technical assistance and resources.","Sacramento, CA",147,67,299,0,Disaggregated data is a topic that crosses #Intersectional identities! This was powerfully expressed for Native Haw… https://t.co/6huGcAyXYC,['Intersectional']
143,OutTobacco,"Supported by @EQCA Institute, we are an alliance taking a stand and exposing Big Tobacco’s predatory tactics targeting the LGBTQ+ community.",,247,278,173,2,Disaggregated data is a topic that crosses #Intersectional identities! This was powerfully expressed for Native Haw… https://t.co/6huGcAyXYC,['Intersectional']
144,OutTobacco,"Supported by @EQCA Institute, we are an alliance taking a stand and exposing Big Tobacco’s predatory tactics targeting the LGBTQ+ community.",,247,278,173,0,Amazing discussion at @LatinoCaucus about how Big Tobacco targets and hooks Latinx young people on tobacco through… https://t.co/3TDaUIS6hU,[]
145,AlbertaQuits,AlbertaQuits offers a variety of services to support Albertans who have a desire to quit or reduce their tobacco use. It is operated by Alberta Health Services.,"Alberta, Canada",854,974,8590,0,"April is #StressAwarenessMonth. On the days leading up to #StressAwarenessDay, we’re sharing daily tips on how to h… https://t.co/c2qWrd6i0Y","['StressAwarenessMonth', 'StressAwarenessDay']"
146,MissouriETU,"Actively engaging college campuses and health care systems, Missouri Eliminate Tobacco Use Initiative’s mission is to improve tobacco control across Missouri.",,24,15,63,0,"Did you know?
The tobacco industry spends ONE MILLION DOLLARS PER HOUR on marketing tobacco products!

We can think… https://t.co/AGplIH40Uu",[]
147,MissouriPIP,"PIP is Missouri's higher ed substance misuse consortium dedicated to creating healthy and safe college campuses.

RTs/Likes/Sharing of Resources ≠ Endorsement",Missouri,525,513,2975,1,"Did you know?
The tobacco industry spends ONE MILLION DOLLARS PER HOUR on marketing tobacco products!

We can think… https://t.co/AGplIH40Uu",[]
148,uthealthcomm,"Evidence-based health communication scholarship, education, and practice. | @UTAustin | @MoodyCollege | @DellMedSchool","Austin, TX",635,2204,4544,0,"Great to hear about these national trends in #highered related to tobacco and smoke:
+ Tobacco Free vs. Smoke Free… https://t.co/YBgWBxWWC0",['highered']
149,mackert,"Director, @uthealthcomm | @utexasmoody | @dellmedschool | @utaustin","Austin, TX",1602,1977,12972,0,"Great to hear about these national trends in #highered related to tobacco and smoke:
+ Tobacco Free vs. Smoke Free… https://t.co/YBgWBxWWC0",['highered']
150,MissouriPIP,"PIP is Missouri's higher ed substance misuse consortium dedicated to creating healthy and safe college campuses.

RTs/Likes/Sharing of Resources ≠ Endorsement",Missouri,525,513,2975,2,"Great to hear about these national trends in #highered related to tobacco and smoke:
+ Tobacco Free vs. Smoke Free… https://t.co/YBgWBxWWC0",['highered']
151,MissouriETU,"Actively engaging college campuses and health care systems, Missouri Eliminate Tobacco Use Initiative’s mission is to improve tobacco control across Missouri.",,24,15,63,0,The higher the retailer associated with higher use rates. #iCANendthetrend #MOETU #TobaccoFree,"['iCANendthetrend', 'MOETU', 'TobaccoFree']"
152,OutTobacco,"Supported by @EQCA Institute, we are an alliance taking a stand and exposing Big Tobacco’s predatory tactics targeting the LGBTQ+ community.",,247,278,173,0,"Thank you @AsmPatODonnell for meeting us to discuss tobacco's impact on the #LGBTQ+ community, and the work we will… https://t.co/52JmnQBx6Q",['LGBTQ']
153,COPD_research,A bot that retweets the tag #COPD Use the tag to reach out to followers. Own tweets may occur.,,7,3083,97946,0,"Brown Ribbon Month!
#worldnotobaccoday #abovetheinfluence #truthcampaign #smokingkills #stroke #heartdisease… https://t.co/qVFPdwS5DJ","['worldnotobaccoday', 'abovetheinfluence', 'truthcampaign', 'smokingkills', 'stroke', 'heartdisease', 'cancer']"
154,PreventiveBot,Created by Doctor @KrittanawongMD. A bot that collects Tweets about preventive medicine. Learn the secrets to living the longest and healthiest life possible!!,,0,60,3975,0,"Brown Ribbon Month!
#worldnotobaccoday #abovetheinfluence #truthcampaign #smokingkills #stroke #heartdisease… https://t.co/qVFPdwS5DJ","['worldnotobaccoday', 'abovetheinfluence', 'truthcampaign', 'smokingkills', 'stroke', 'heartdisease', 'cancer']"
155,HealthyFLPBC,Florida Department of Health in Palm Beach County.  Disclaimer: http://goo.gl/2FBxF3,"Palm Beach County, FL",349,5076,779,2,"Brown Ribbon Month!
#worldnotobaccoday #abovetheinfluence #truthcampaign #smokingkills #stroke #heartdisease… https://t.co/qVFPdwS5DJ","['worldnotobaccoday', 'abovetheinfluence', 'truthcampaign', 'smokingkills', 'stroke', 'heartdisease']"
156,1800NOBUTTS,"We are a free counseling program that can help you #quitsmoking or #quitvaping. Call us at 1-800-NO-BUTTS, Mon-Fri 7am-9pm and Sat 9am-5pm!",,489,651,2033,1,"April is #StressAwarenessMonth. On the days leading up to #StressAwarenessDay, we’re sharing daily tips on how to h… https://t.co/c2qWrd6i0Y","['StressAwarenessMonth', 'StressAwarenessDay']"
157,OutTobacco,"Supported by @EQCA Institute, we are an alliance taking a stand and exposing Big Tobacco’s predatory tactics targeting the LGBTQ+ community.",,247,278,173,0,"Thank you @alex_lee for a wonderful meeting with your office! 
We discussed high tobacco use within the #LGBTQ+ com… https://t.co/mf3GsSOjKm",['LGBTQ']
158,pmallabernp,"Nurse Practitioner, CTTS, Co-director Tobacco Dependence Tx Pgm @wilmotcancer. @UofRSON DNP student. @Brockport & @UofR Alum. Tweets/opinions my own.","Rochester, NY",636,256,998,0,🚭🚭🚭Sooo many quitters this past week!!! #TobaccoFree #oncology #tobaccocessation 🚭🚭🚭 https://t.co/axQj8Znb1y,"['TobaccoFree', 'oncology', 'tobaccocessation']"
159,FlavorsHookME,Flavors aren't for adults. Flavors hook Maine kids. Help us end the sale of all flavored tobacco products in Maine. #FlavorsHookKidsMaine,"Maine, USA",121,18,27,0,"Check out this video of Dr. Anne Coates, a #Maine pediatric pulmonologist, on the dangers of menthol:… https://t.co/7EqghLSHbY",['Maine']
160,maxxgreenleaf,"Higher Education Access Advocate | Lover of the Arts | Kindness Pusher | 🏀 Coach’s Wife | Mom of 3 Beautiful Kids | Hey, my views are my own!",Mississippi,1019,222,3688,0,"*MUST BE A MISSISSIPPI RESIDENT* This month BU Tobacco Free is giving away a ""HP Stream 11.6"" HD Laptop"" to one luc… https://t.co/CWOTmf4bHU",[]
161,NCAlliance4Hlth,"NCAH is a statewide coalition that convenes, mobilizes, supports, and empowers partners to advance equitable health policies.","North Carolina, USA",1096,1470,11087,0,Our youth deserve to live a long and healthy life. #TobaccoFree NC https://t.co/YtUbsDl36g,['TobaccoFree']
162,TobaccoFreeNC,"NCTFG aims to educate the public & decision-makers on the harms of tobacco & secondhand smoke, & effective policies & programs to reduce tobacco's harms",North Carolina,204,46,133,1,Our youth deserve to live a long and healthy life. #TobaccoFree NC https://t.co/YtUbsDl36g,['TobaccoFree']
163,niccimcgowan,REALTOR,"Biloxi, MS",450,52,212,0,"*MUST BE A MISSISSIPPI RESIDENT* This month BU Tobacco Free is giving away a ""HP Stream 11.6"" HD Laptop"" to one luc… https://t.co/CWOTmf4bHU",[]
164,InterPride,InterPride is the international association for organizations that produce Pride events around the world.,Worldwide,379,7034,6365,0,"Can you help? We're working to identify barriers to quitting tobacco, support those who wish to quit tobacco use, a… https://t.co/mFKScj4746",[]
165,Taniaoceana,"Nature nerd, Holistic Health, Oregonian","Portland, OR",29,74,158,0,"Did you know that we also make #herbalsmoke blends for Smoldering Botanic?

#herbal formulas can be a great sub for… https://t.co/fEdG5gC3FU","['herbalsmoke', 'herbal']"
166,indypride,"Indy Pride, Inc., is Indy's LGBTQ+ non-profit community organization. We host the annual Indy Pride Festival and Parade, as well as numerous events year round.","Indianapolis, IN",1608,7426,8273,2,"Can you help? We're working to identify barriers to quitting tobacco, support those who wish to quit tobacco use, a… https://t.co/mFKScj4746",[]
167,MissouriPIP,"PIP is Missouri's higher ed substance misuse consortium dedicated to creating healthy and safe college campuses.

RTs/Likes/Sharing of Resources ≠ Endorsement",Missouri,525,513,2975,0,Check out this great doc about how decriminalizing commercial tobacco can assist in addressing systemic racism:… https://t.co/QECaqGpxkV,[]
168,MissouriPIP,"PIP is Missouri's higher ed substance misuse consortium dedicated to creating healthy and safe college campuses.

RTs/Likes/Sharing of Resources ≠ Endorsement",Missouri,525,513,2975,0,Today for #MoMinds21 we are hearing from Phillip Gardner on how tobacco marketing and control policies have disprop… https://t.co/UIxE11Lzlm,['MoMinds21']
169,MidDakotaClinic,"Multi-specialty clinic with roots dating back to the early 1900's. Today, we're a clinic of over 60 doctors with multiple locations in the capital city.","Bismarck, ND",880,468,3121,0,Women who enroll in the BABY &amp; ME – Tobacco Free Program are provided with tools that will help them successfully q… https://t.co/0sgnRnizEW,[]
170,RoopaDhatt,Every day we make political choices!  ED @womeningh | Physician @hopkinsmedicine | Assistant Prof @Georgetown | #GlobalHealth #GenderEquality #COVID19,"Washington, DC",2489,10283,20130,0,"Raising Tobacco Taxes is SMART: 

DYK: US$ 1.4 trillion lost every year to #tobacco use 
% Only 14% of the world ha… https://t.co/YWemQOcMbt",['tobacco']
171,qckwitted1,"words that are spoken are words remembered through our ears, but words that go unspoken echo through the years... #DeedsNotWords #Resistance #VoteBlue #Veteran","Mississippi, USA by way of NY",2400,1120,43601,0,"*MUST BE A MISSISSIPPI RESIDENT* This month BU Tobacco Free is giving away a ""HP Stream 11.6"" HD Laptop"" to one luc… https://t.co/CWOTmf4bHU",[]
172,TRUinPA,@AmericanLungPA Tobacco Resistance Unit - A movement for PA youth to stay tobacco-free & get serious about exposing BIG TOBACCO and its marketing lies.,Pennsylvania,272,340,2030,0,"Did you know that smoking cigarettes relases toxic pollutants into our atmoshpere? 

This April lets help keep eart… https://t.co/A4Vnek3eiA",[]
173,evgeeker,"Im the Geeker,Jesus is my Lord,Get Saved Now, Praise Yahweh
FOLLOW @TheGRPodcast",IG: @evgeeker,3753,4231,11426,0,"*MUST BE A MISSISSIPPI RESIDENT* This month BU Tobacco Free is giving away a ""HP Stream 11.6"" HD Laptop"" to one luc… https://t.co/CWOTmf4bHU",[]
174,tabigriffin,,,76,94,1031,0,"*MUST BE A MISSISSIPPI RESIDENT* This month BU Tobacco Free is giving away a ""HP Stream 11.6"" HD Laptop"" to one luc… https://t.co/CWOTmf4bHU",[]
175,HumbleHempWraps,"http://humblehempwraps.com

#HUMBLEHEMPWRAPS #ROLLWITHUS",Southern California,1,0,9,0,"Our hemp wraps are full of flavor, full of quality!
.
.
Rollup. Light. And chill.
.
.
#HUMBLEHEMPWRAPS #HEMPWRAPS… https://t.co/BTyKv0pxtf","['HUMBLEHEMPWRAPS', 'HEMPWRAPS']"
176,DemsWill,"Bentonia, MS born & bred. Jackson, MS made. @jacksonstateU grad ‘88 Computer Science. Hobbies: softball, billiards, running 5Ks, JState tailgating. Lakers fan.","Jackson, MS",3473,497,4199,0,"*MUST BE A MISSISSIPPI RESIDENT* This month BU Tobacco Free is giving away a ""Samsung Galaxy Tablet w/ Accessories""… https://t.co/UfTOscFxrx",[]
177,viralvideovlogs,"news news news and trends

https://youtu.be/Hxb0CLPBypg",കേരളം,4545,6348,676194,0,Want to help promote a #tobaccofree community? Share these short PSAs on the dangers of #COVID19 and tobacco use wi… https://t.co/7MUixzzsXY,"['tobaccofree', 'COVID19']"
178,GaDOEWholeChild,Official Twitter page of the GaDOE Office of Whole Child Supports,"Atlanta, GA",306,978,1449,1,Want to help promote a #tobaccofree community? Share these short PSAs on the dangers of #COVID19 and tobacco use wi… https://t.co/7MUixzzsXY,"['tobaccofree', 'COVID19']"
179,OHresources,"Campaigning for Oral Health Care! 
Don't forget to celebrate oral health month (April) 🦷
Here to help you with all of your oral health care questions 🥼","Halifax, Nova Scotia",53,18,21,0,"Did you know that one JUUL pod contains 20 cigarettes' worth of nicotine? Don't let Big Tobacco fool you. 

Stay ed… https://t.co/9CD3OMtiyw",[]
180,OHresources,"Campaigning for Oral Health Care! 
Don't forget to celebrate oral health month (April) 🦷
Here to help you with all of your oral health care questions 🥼","Halifax, Nova Scotia",53,18,21,0,It is Oral Cancer Awareness Month. Early cancer detection is crucial - as part of our normal dental checkup appoint… https://t.co/ucPj5o0kN1,[]
181,OHresources,"Campaigning for Oral Health Care! 
Don't forget to celebrate oral health month (April) 🦷
Here to help you with all of your oral health care questions 🥼","Halifax, Nova Scotia",53,18,21,0,Why quit? The CDA lists several benefits to kicking tobacco out of your life. #tobaccofree #happymouthhappylife… https://t.co/jMSplv5SGl,"['tobaccofree', 'happymouthhappylife']"
